city_from_name,city_to_name,city_from_coord,city_to_coord,distance,weight_class,cost_per_unit,co2_per_unit
Bordeaux,Malmö,"(44.841225, -0.5800364)","(55.6052931, 13.0001566)",1534.7341,8,879.75,1864.7
Bordeaux,Malmö,"(44.841225, -0.5800364)","(55.6052931, 13.0001566)",1534.7341,9,928.63,1968.3
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,0,621.57,1621.6
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,1,683.72,1783.76
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,2,745.88,1945.92
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,3,808.04,2108.08
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,4,870.19,2270.24
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,5,932.35,2432.4
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,6,994.51,2594.56
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,7,1056.66,2756.72
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,8,1118.82,2918.88
Bordeaux,Helsinki,"(44.841225, -0.5800364)","(60.1674881, 24.9427473)",2402.3701,9,1180.98,3081.04
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,0,440.42,856.84
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,1,484.46,942.52
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,2,528.5,1028.2
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,3,572.54,1113.89
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,4,616.58,1199.57
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,5,660.62,1285.26
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,6,704.67,1370.94
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,7,748.71,1456.62
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,8,792.75,1542.31
Bordeaux,Prague,"(44.841225, -0.5800364)","(50.0874654, 14.4212535)",1269.3888,9,836.79,1627.99
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,0,285.49,402.9
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,1,314.03,443.19
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,2,342.58,483.48
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,3,371.13,523.77
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,4,399.68,564.06
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,5,428.23,604.35
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,6,456.78,644.64
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,7,485.32,684.93
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,8,513.87,725.22
Bordeaux,Valencia,"(44.841225, -0.5800364)","(39.4697065, -0.3763353)",596.8858,9,542.42,765.51
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,0,415.5,771.56
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,1,457.06,848.71
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,2,498.61,925.87
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,3,540.16,1003.02
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,4,581.71,1080.18
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,5,623.26,1157.33
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,6,664.81,1234.49
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,7,706.36,1311.64
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,8,747.91,1388.8
Bordeaux,Bremen,"(44.841225, -0.5800364)","(53.0758196, 8.8071646)",1143.0454,9,789.46,1465.96
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,0,332.37,521.2
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,1,365.61,573.32
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,2,398.84,625.44
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,3,432.08,677.56
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,4,465.32,729.68
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,5,498.55,781.8
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,6,531.79,833.92
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,7,565.03,886.04
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,8,598.26,938.16
Bordeaux,Porto,"(44.841225, -0.5800364)","(41.1494512, -8.6107884)",772.1508,9,631.5,990.28
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,0,349.45,568.37
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,1,384.4,625.21
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,2,419.34,682.05
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,3,454.29,738.89
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,4,489.23,795.72
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,5,524.18,852.56
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,6,559.12,909.4
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,7,594.07,966.23
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,8,629.01,1023.07
Milan,Berlin,"(45.4641943, 9.1896346)","(52.5170365, 13.3888599)",842.0343,9,663.96,1079.91
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,0,425.01,803.53
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,1,467.51,883.88
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,2,510.01,964.24
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,3,552.51,1044.59
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,4,595.01,1124.94
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,5,637.51,1205.3
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,6,680.01,1285.65
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,7,722.52,1366
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,8,765.02,1446.35
Milan,Madrid,"(45.4641943, 9.1896346)","(40.4167047, -3.7035825)",1190.4149,9,807.52,1526.71
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,0,293.96,423.08
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,1,323.36,465.39
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,2,352.75,507.7
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,3,382.15,550.01
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,4,411.55,592.32
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,5,440.94,634.63
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,6,470.34,676.93
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,7,499.73,719.24
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,8,529.13,761.55
Milan,Vienna,"(45.4641943, 9.1896346)","(48.2083537, 16.3725042)",626.7914,9,558.53,803.86
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,0,204.02,235.22
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,1,224.42,258.74
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,2,244.82,282.26
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,3,265.22,305.78
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,4,285.62,329.31
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,5,306.03,352.83
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,6,326.43,376.35
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,7,346.83,399.87
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,8,367.23,423.39
Milan,Munich,"(45.4641943, 9.1896346)","(48.1371079, 11.5753822)",348.4711,9,387.63,446.91
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,0,346.55,560.2
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,1,381.2,616.22
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,2,415.86,672.24
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,3,450.51,728.26
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,4,485.17,784.28
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,5,519.82,840.3
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,6,554.48,896.32
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,7,589.13,952.34
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,8,623.79,1008.36
Milan,Amsterdam,"(45.4641943, 9.1896346)","(52.3727598, 4.8936041)",829.9284,9,658.44,1064.38
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,0,508.89,1115.91
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,1,559.78,1227.5
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,2,610.67,1339.09
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,3,661.55,1450.68
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,4,712.44,1562.27
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,5,763.33,1673.86
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,6,814.22,1785.45
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,7,865.11,1897.04
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,8,916,2008.63
Milan,Stockholm,"(45.4641943, 9.1896346)","(59.3251172, 18.0710935)",1653.1971,9,966.89,2120.23
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,0,419.28,784.17
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,1,461.21,862.58
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,2,503.13,941
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,3,545.06,1019.42
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,4,586.99,1097.83
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,5,628.92,1176.25
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,6,670.84,1254.67
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,7,712.77,1333.08
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,8,754.7,1411.5
Milan,Copenhagen,"(45.4641943, 9.1896346)","(55.6867243, 12.5700724)",1161.7271,9,796.63,1489.92
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,0,320.68,490.18
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,1,352.75,539.2
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,2,384.81,588.21
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,3,416.88,637.23
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,4,448.95,686.25
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,5,481.02,735.27
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,6,513.09,784.29
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,7,545.15,833.3
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,8,577.22,882.32
Milan,Barcelona,"(45.4641943, 9.1896346)","(41.3828939, 2.1774322)",726.1899,9,609.29,931.34
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,0,295.07,425.77
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,1,324.58,468.35
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,2,354.09,510.93
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,3,383.6,553.51
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,4,413.1,596.08
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,5,442.61,638.66
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,6,472.12,681.24
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,7,501.63,723.82
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,8,531.13,766.39
Milan,Cologne,"(45.4641943, 9.1896346)","(50.938361, 6.959974)",630.7762,9,560.64,808.97
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,0,476.32,988.17
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,1,523.95,1086.99
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,2,571.59,1185.8
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,3,619.22,1284.62
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,4,666.85,1383.44
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,5,714.48,1482.25
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,6,762.12,1581.07
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,7,809.75,1679.89
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,8,857.38,1778.7
Milan,Athens,"(45.4641943, 9.1896346)","(37.9839412, 23.7283052)",1463.9542,9,905.01,1877.52
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,0,453.22,902.54
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,1,498.54,992.79
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,2,543.87,1083.04
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,3,589.19,1173.3
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,4,634.51,1263.55
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,5,679.83,1353.8
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,6,725.16,1444.06
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,7,770.48,1534.31
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,8,815.8,1624.56
Milan,Bucharest,"(45.4641943, 9.1896346)","(44.4361414, 26.1027202)",1337.089,9,861.12,1714.82
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,0,336.53,532.48
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,1,370.18,585.73
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,2,403.83,638.97
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,3,437.48,692.22
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,4,471.14,745.47
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,5,504.79,798.72
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,6,538.44,851.97
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,7,572.09,905.21
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,8,605.75,958.46
Milan,Budapest,"(45.4641943, 9.1896346)","(47.4979937, 19.0403594)",788.8565,9,639.4,1011.71
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,0,302.66,444.35
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,1,332.93,488.78
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,2,363.19,533.22
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,3,393.46,577.65
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,4,423.72,622.09
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,5,453.99,666.52
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,6,484.26,710.96
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,7,514.52,755.39
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,8,544.79,799.83
Milan,Naples,"(45.4641943, 9.1896346)","(40.8358846, 14.2487679)",658.2928,9,575.05,844.26
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,0,514.41,1138.39
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,1,565.85,1252.23
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,2,617.3,1366.07
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,3,668.74,1479.91
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,4,720.18,1593.75
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,5,771.62,1707.59
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,6,823.06,1821.43
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,7,874.5,1935.27
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,8,925.94,2049.11
Milan,Lisbon,"(45.4641943, 9.1896346)","(38.7077507, -9.1365919)",1686.5107,9,977.38,2162.95
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,0,99.27,85.2
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,1,109.2,93.72
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,2,119.12,102.24
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,3,129.05,110.76
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,4,138.98,119.28
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,5,148.91,127.8
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,6,158.83,136.32
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,7,168.76,144.84
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,8,178.69,153.36
Milan,Turin,"(45.4641943, 9.1896346)","(45.0677551, 7.6824892)",126.2194,9,188.61,161.88
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,0,331.71,519.43
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,1,364.88,571.37
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,2,398.05,623.32
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,3,431.22,675.26
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,4,464.4,727.2
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,5,497.57,779.14
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,6,530.74,831.09
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,7,563.91,883.03
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,8,597.08,934.97
Milan,Hanover,"(45.4641943, 9.1896346)","(52.3744779, 9.7385532)",769.5248,9,630.25,986.92
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,0,418.84,782.68
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,1,460.72,860.95
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,2,502.6,939.22
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,3,544.49,1017.49
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,4,586.37,1095.75
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,5,628.25,1174.02
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,6,670.14,1252.29
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,7,712.02,1330.56
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,8,753.9,1408.83
Milan,Malmö,"(45.4641943, 9.1896346)","(55.6052931, 13.0001566)",1159.5273,9,795.79,1487.09
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,0,554.63,1309.24
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,1,610.09,1440.16
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,2,665.55,1571.09
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,3,721.02,1702.01
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,4,776.48,1832.93
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,5,831.94,1963.86
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,6,887.4,2094.78
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,7,942.87,2225.7
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,8,998.33,2356.63
Milan,Helsinki,"(45.4641943, 9.1896346)","(60.1674881, 24.9427473)",1939.6115,9,1053.79,2487.55
